15:10:42.978 PM , 6 , 0x07$0000205518,03fb,C924;E503;8E24,981B;BD07;0EB8,051E;AD07;90BC,A74D;00FD;C3AD,E4B6;57FF;2749,0B30;C2F8;CE60,7232;3EFD;E135,5F38;CEFD;7BA6,ED38;D6FE;E643,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:42.978 PM , 6 , End_send_dataframe
15:10:43.028 PM , 6 , 0x07$0000205541,0367,D324;DB03;8124,3F1B;540B;C3BB,AC20;7C07;25C2,A74D;00FD;C3AD,E4B6;57FF;2749,0730;B2F8;B260,7132;38FD;DE35,5F38;CEFD;7BA6,EF38;B9FE;D243,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:43.028 PM , 6 , End_send_dataframe
15:10:43.130 PM , 6 , 0x07$0000205564,039c,D324;DB03;8124,3F1B;540B;C3BB,7A21;3E07;9BC4,7E4D;23FD;CAAD,8AB4;00FF;C748,0730;B2F8;B260,7132;38FD;DE35,5F38;CAFD;69A6,F138;AFFE;C543,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:43.130 PM , 6 , End_send_dataframe
15:10:43.180 PM , 6 , 0x07$0000205587,03f3,DB24;D403;6E24,321B;3B0C;AABC,7A21;3E07;9BC4,7E4D;23FD;CAAD,98B3;17FF;9B48,0630;ACF8;A860,7332;27FD;D735,5A38;C4FD;57A6,EF38;A9FE;B743,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:43.180 PM , 6 , End_send_dataframe
15:10:43.281 PM , 6 , 0x07$0000205611,03e6,DB24;D403;6E24,441B;0B0D;73BD,FD21;0C07;D8C6,7E4D;23FD;CAAD,98B3;17FF;9B48,FC2F;B1F8;AC60,7632;16FD;C635,4938;C0FD;3AA6,F138;9AFE;AA43,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:43.281 PM , 6 , End_send_dataframe
15:10:43.332 PM , 6 , 0x07$0000205642,03fb,E824;D103;5B24,3E1B;E20E;85BE,FD21;0C07;D8C6,4E4D;0AFF;80AD,7AB2;37FF;4F48,FC2F;B0F8;B260,7532;13FD;BA35,3F38;BBFD;34A6,F138;8EFE;A743,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:43.332 PM , 6 , End_send_dataframe
15:10:43.432 PM , 6 , 0x07$0000205665,03b0,E824;D103;5B24,3E1B;E20E;85BE,FD21;0C07;D8C6,4E4D;0AFF;80AD,FBB0;77FF;D147,FD2F;AEF8;BA60,7532;13FD;BA35,3F38;B6FD;37A6,F438;83FE;A743,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:43.432 PM , 6 , End_send_dataframe
15:10:43.484 PM , 6 , 0x07$0000205689,03dc,E824;D103;5B24,3E1B;E20E;85BE,2822;DD06;4ACA,444D;BCFF;6EAD,1CAD;6700;9246,FD2F;AEF8;BA60,7432;15FD;B435,4138;A8FD;45A6,F338;86FE;A743,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:43.484 PM , 6 , End_send_dataframe
15:10:43.585 PM , 6 , 0x07$0000205717,02c7,EE24;CE03;5324,AB19;C10F;DEBC,9821;3407;3BCC,444D;BCFF;6EAD,1CAD;6700;9246,FD2F;AEF8;BA60,7432;18FD;B035,4138;A1FD;4CA6,F338;86FE;A743,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:43.585 PM , 6 , End_send_dataframe
15:10:43.635 PM , 6 , 0x07$0000205742,02aa,EE24;CE03;5324,1D19;D30F;3DBC,9821;3407;3BCC,6C4D;9200;91AD,1CAD;6700;9246,FC2F;ADF8;C760,7432;18FD;B035,4038;9CFD;51A6,F338;86FE;A743,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:43.635 PM , 6 , End_send_dataframe
15:10:43.736 PM , 6 , 0x07$0000205765,029c,EE24;CE03;5324,1D19;D30F;3DBC,1A21;7007;D0CC,E34D;9C01;E2AD,F2A8;A701;3A45,FC2F;ADF8;C760,7432;18FD;B035,3E38;98FD;57A6,F338;86FE;A743,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:43.736 PM , 6 , End_send_dataframe
15:10:43.787 PM , 6 , 0x07$0000205790,03f7,F724;C803;5624,0818;A10F;E2BA,8820;CA07;43CD,E34D;9C01;E2AD,C6A3;B102;0E43,F72F;AAF8;E860,7232;1FFD;AA35,3E38;97FD;5EA6,F138;8BFE;A843,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:43.787 PM , 6 , End_send_dataframe
15:10:43.887 PM , 6 , 0x07$0000205814,036b,FC24;C003;5D24,FD16;D60E;45B9,8820;CA07;43CD,794F;3605;DDAD,C6A3;B102;0E43,F52F;AAF8;E860,7132;1EFD;AD35,3E38;97FD;5EA6,EF38;90FE;AC43,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:43.887 PM , 6 , End_send_dataframe
15:10:43.938 PM , 6 , 0x07$0000205839,03ee,FC24;C003;5D24,9416;520E;89B8,241F;D908;CACD,2251;C007;F1AD,C6A3;B102;0E43,F62F;A8F8;E860,6C32;20FD;BA35,3E38;95FD;6CA6,EA38;A1FE;AE43,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:43.938 PM , 6 , End_send_dataframe
15:10:44.039 PM , 6 , 0x07$0000205865,03df,F524;B603;6324,5A16;B20D;E3B7,4D1E;8909;C8CD,DC52;8E0A;5BAD,E7A0;C202;A441,F62F;A8F8;E860,6A32;1DFD;BF35,3E38;96FD;6CA6,E938;A3FE;AE43,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:44.039 PM , 6 , End_send_dataframe
15:10:44.090 PM , 6 , 0x07$0000205889,03ff,F224;B503;7024,4D16;EA0C;50B7,4D1D;3F0A;8DCD,7053;F60B;ABAC,159E;C502;4740,F72F;A7F8;E660,6832;1FFD;C535,4138;99FD;68A6,EB38;A6FE;AA43,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:44.090 PM , 6 , End_send_dataframe
15:10:44.191 PM , 6 , 0x07$0000205913,02e6,F224;B503;7024,AB16;E70A;4AB6,381C;060B;26CD,7053;F60B;ABAC,159E;C502;4740,F72F;ACF8;D960,6932;1CFD;C235,4338;9DFD;61A6,EB38;A6FE;AA43,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:44.191 PM , 6 , End_send_dataframe
15:10:44.198 PM , 6 , 0x07$0000205936,02cf,F124;B403;7624,1E17;BD09;E0B5,051B;DF0B;92CC,FE53;350D;0AAC,159E;C502;4740,F72F;ACF8;D960,6A32;1AFD;BF35,4838;A1FD;44A6,EB38;A6FE;AA43,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:44.198 PM , 6 , End_send_dataframe
15:10:44.299 PM , 6 , 0x07$0000205961,02ff,F824;B303;8B24,6E19;C605;E3B4,E017;8A0D;A7CA,9554;BF10;80A9,799B;F602;023F,F82F;ADF8;D260,6C32;18FD;B935,4B38;9AFD;30A6,EB38;A6FE;AA43,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:44.299 PM , 6 , End_send_dataframe
15:10:44.350 PM , 6 , 0x07$0000205986,03fe,F824;B303;8B24,691A;5004;88B4,EB15;610E;51C9,0654;6011;AEA8,F761;6803;C13D,F82F;B6F8;C460,7332;19FD;AF35,4D38;94FD;23A6,EC38;A6FE;A343,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:44.350 PM , 6 , End_send_dataframe
15:10:44.400 PM , 6 , 0x07$0000206011,03e5,F424;B803;8F24,691A;5004;88B4,640E;0F10;87C3,0654;6011;AEA8,F761;6803;C13D,FA2F;BCF8;BC60,7A32;16FD;AB35,4D38;8EFD;16A6,ED38;A4FE;9E43,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:44.400 PM , 6 , End_send_dataframe
15:10:44.502 PM , 6 , 0x07$0000206037,03f7,EA24;C303;9C24,721B;C402;34B4,660B;1110;12C1,0654;6011;AEA8,CB5C;4303;3F3B,FB2F;C0F8;B360,7C32;13FD;A935,4C38;8AFD;0FA6,F438;9FFE;9443,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:44.502 PM , 6 , End_send_dataframe
15:10:44.552 PM , 6 , 0x07$0000206061,03ee,EA24;C303;9C24,6C1C;3101;E3B3,4405;0D0F;06BC,4853;E611;FAA7,CB5C;4303;3F3B,FB2F;C5F8;AD60,8432;12FD;A435,4238;85FD;1BA6,F638;9DFE;8D43,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:44.552 PM , 6 , End_send_dataframe
15:10:44.653 PM , 6 , 0x07$0000206086,033f,DD24;DD03;B624,D91E;3DFD;3AB3,93FA;4F0A;0FB4,5B50;D912;09A6,7458;EB01;9839,F52F;D1F8;AF60,8432;12FD;A435,4238;85FD;1BA6,FB38;9EFE;8743,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:44.653 PM , 6 , End_send_dataframe
15:10:44.704 PM , 6 , 0x07$0000206111,03f7,D324;0004;D624,8B1F;47FC;5DB3,89F8;1009;BBB2,5B50;D912;09A6,0854;ACFF;CC38,F82F;D5F8;E260,8B32;18FD;A635,3E38;7DFD;29A6,0539;A5FE;7743,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:44.704 PM , 6 , End_send_dataframe
15:10:44.805 PM , 6 , 0x07$0000206136,02ff,CC24;4604;1525,4120;69FB;B9B3,DFF3;6A05;9DAF,4E4B;D112;A9A3,0253;C4FE;CC38,FC2F;CEF8;EE60,8E32;1DFD;AA35,3C38;73FD;37A6,0539;A5FE;7743,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:44.805 PM , 6 , End_send_dataframe
15:10:44.855 PM , 6 , 0x07$0000206162,02f3,CE24;5804;2725,D820;B9FA;1DB4,DFF3;6A05;9DAF,4E4B;D112;A9A3,6251;62FC;2D39,0330;C9F8;F960,9432;26FD;D135,3C38;6CFD;48A6,0539;A5FE;7743,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:44.855 PM , 6 , End_send_dataframe
15:10:44.957 PM , 6 , 0x07$0000206186,03af,CF24;5A04;1E25,4321;55FA;57B4,DCF2;9404;E5AE,1049;0C12;87A3,6251;62FC;2D39,0930;C5F8;0561,9432;26FD;D135,4038;66FD;5BA6,0839;ABFE;7243,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:44.957 PM , 6 , End_send_dataframe
15:10:45.007 PM , 6 , 0x07$0000206216,03ff,BA24;4704;1E25,1B22;D1F9;91B4,16F2;F503;58AE,B246;0C11;E9A3,5251;8BFB;8C39,1830;B5F8;1E61,9632;26FD;D735,4B38;5AFD;79A6,0A39;B0FE;7243,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:45.007 PM , 6 , End_send_dataframe
15:10:45.108 PM , 6 , 0x07$0000206239,02fe,BA24;4704;1E25,7222;ACF9;96B4,39F1;9002;72AD,3046;BF10;1FA4,6F51;A4FA;0C3A,2030;AEF8;2761,9B32;28FD;E535,5738;59FD;95A6,0A39;B0FE;7243,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:45.108 PM , 6 , End_send_dataframe
15:10:45.158 PM , 6 , 0x07$0000206262,03b2,BA24;4704;1E25,9A22;D2F9;7FB4,39F1;9002;72AD,3046;BF10;1FA4,6052;FEF7;DD3B,2730;A8F8;3061,9B32;28FD;E535,5938;5DFD;A6A6,0B39;B4FE;7843,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:45.158 PM , 6 , End_send_dataframe
15:10:45.259 PM , 6 , 0x07$0000206286,03ad,B624;3504;3025,9A22;D2F9;7FB4,73F1;7502;90AD,9F45;D40F;57A5,6052;FEF7;DD3B,2A30;A3F8;3D61,9B32;28FD;E535,6038;5DFD;D0A6,0D39;BAFE;8343,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:45.259 PM , 6 , End_send_dataframe
15:10:45.310 PM , 6 , 0x07$0000206311,0276,B624;3504;3025,7222;DEFA;24B4,0AF2;8E02;FCAD,9F45;D40F;57A5,3F54;04F6;573D,3030;9FF8;5D61,9F32;2BFD;EE35,6038;5DFD;D0A6,0D39;BAFE;8343,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:45.310 PM , 6 , End_send_dataframe
15:10:45.411 PM , 6 , 0x07$0000206331,03ff,BF24;1804;1625,2822;A8FB;0CB4,12F4;7603;12AF,CA45;970F;D4A5,F155;71F5;073E,3130;A1F8;6F61,A232;30FD;F535,6138;5AFD;E6A6,1139;F5FE;BB43,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:45.411 PM , 6 , End_send_dataframe
15:10:45.462 PM , 6 , 0x07$0000206361,03af,D724;B503;C024,B921;91FC;F4B3,7BF5;1B04;AFAF,2546;5D0F;65A6,F155;71F5;073E,3130;A6F8;8361,A232;30FD;F535,6438;56FD;FEA6,1739;10FF;D143,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:45.462 PM , 6 , End_send_dataframe
15:10:45.563 PM , 6 , 0x07$0000206386,03ef,DB24;8B03;9C24,5820;A0FE;BAB3,20F7;EE04;63B0,9446;2B0F;EFA6,F155;71F5;073E,3030;AAF8;9761,A332;34FD;FB35,6838;52FD;14A7,1839;1AFF;D443,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:45.563 PM , 6 , End_send_dataframe
15:10:45.613 PM , 6 , 0x07$0000206411,0377,DA24;3D03;5A24,831F;C0FF;99B3,D6FA;DA06;22B2,9446;2B0F;EFA6,F756;70F5;323E,2F30;B0F8;AE61,A432;3DFD;0636,6838;52FD;14A7,1839;1EFF;DF43,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:45.613 PM , 6 , End_send_dataframe
15:10:45.714 PM , 6 , 0x07$0000206438,037e,DA24;3D03;5A24,D01D;0C02;79B3,D7FC;ED07;2FB3,7248;A60E;FBA8,035B;1CF7;5E3E,3030;BBF8;B161,A532;40FD;0F36,6838;52FD;14A7,1539;2DFF;1844,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:45.714 PM , 6 , End_send_dataframe
15:10:45.765 PM , 6 , 0x07$0000206463,03e6,DA24;3D03;5A24,E41C;2B03;6EB3,05FF;F008;82B4,7248;A60E;FBA8,035B;1CF7;5E3E,3230;C5F8;AE61,A232;40FD;1636,7338;4DFD;37A7,1439;3BFF;2B44,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:45.765 PM , 6 , End_send_dataframe
15:10:45.866 PM , 6 , 0x07$0000206486,038f,DB24;0D03;3824,4E1B;9905;DBB3,5D01;F109;01B6,4449;6C0E;CDA9,035B;1CF7;5E3E,3230;C5F8;AE61,A232;40FD;1636,7638;51FD;43A7,1239;3EFF;3844,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:45.866 PM , 6 , End_send_dataframe
15:10:45.917 PM , 6 , 0x07$0000206511,03f7,D624;F202;2524,BF1A;A406;3AB4,9603;0A0B;56B7,4449;6C0E;CDA9,355D;48F8;6D3E,3730;D4F8;9561,A032;3EFD;2136,7938;57FD;4BA7,1339;3AFF;3644,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:45.917 PM , 6 , End_send_dataframe
15:10:46.018 PM , 6 , 0x07$0000206536,03ec,D624;F202;2524,BF1A;A406;3AB4,E007;470D;1ABA,9F4E;C00C;37AE,355D;48F8;6D3E,3730;DAF8;8261,9B32;2DFD;3236,8238;63FD;51A7,1239;34FF;3144,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:46.018 PM , 6 , End_send_dataframe
15:10:46.069 PM , 6 , 0x07$0000206561,03ff,D324;EC02;2224,0A1A;7907;55B4,B00C;F80D;F2BD,D54F;790C;F7AE,605E;05F9;693E,3330;DAF8;6F61,9832;23FD;3336,9C38;71FD;42A7,1F39;27FF;1044,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:46.069 PM , 6 , End_send_dataframe
15:10:46.169 PM , 6 , 0x07$0000206586,03bf,BE24;E202;0824,3A18;1109;2EB4,000F;F80D;E7BF,8852;930B;8CB0,B862;92FC;693E,2D30;D9F8;5961,9832;23FD;3336,A838;7BFD;34A7,2339;20FF;F543,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:46.169 PM , 6 , End_send_dataframe
15:10:46.220 PM , 6 , 0x07$0000206611,03f6,BE24;E202;0824,A517;E709;7BB4,1711;0E0E;BCC1,8852;930B;8CB0,9563;AFFD;653E,1E30;E2F8;2361,9632;18FD;3736,B138;88FD;1FA7,1C39;FDFE;6D43,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:46.220 PM , 6 , End_send_dataframe
15:10:46.321 PM , 6 , 0x07$0000206631,03ff,BF24;E202;0024,5717;E10A;10B5,2A16;450E;EEC6,0C54;320B;5BB1,2F9C;E300;723E,1230;ECF8;0D61,9132;EDFC;3436,AC38;A3FD;ECA6,1639;D4FE;4243,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:46.321 PM , 6 , End_send_dataframe
15:10:46.372 PM , 6 , 0x07$0000206661,03ed,D624;D102;DE23,5717;E10A;10B5,6017;BA0D;6BC8,9859;640A;22B3,2F9C;E300;723E,0630;F9F8;FA60,8E32;DBFC;2B36,A738;AFFD;CFA6,0A39;A1FE;3043,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:46.372 PM , 6 , End_send_dataframe
15:10:46.473 PM , 6 , 0x07$0000206686,02bf,DF24;C802;CC23,3717;D00B;B0B5,A118;6F0C;8ACA,D95A;390A;72B3,CC9C;AE02;713E,F62F;0AF9;ED60,8E32;DBFC;2B36,A138;B9FD;B1A6,0A39;A1FE;3043,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:46.473 PM , 6 , End_send_dataframe
15:10:46.524 PM , 6 , 0x07$0000206711,0277,E924;C302;BE23,1C17;990D;8DB6,C118;EA0B;3CCB,D95A;390A;72B3,679D;DB05;5C3E,CF2F;3AF9;E360,8232;BFFC;1636,A138;B9FD;B1A6,0A39;A1FE;3043,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:46.524 PM , 6 , End_send_dataframe
15:10:46.574 PM , 6 , 0x07$0000206736,036b,0325;C102;B723,7217;140E;EEB6,C118;EA0B;3CCB,9C5C;E209;B2B3,679D;DB05;5C3E,BD2F;56F9;EB60,7D32;ABFC;0036,A138;B9FD;B1A6,0939;71FE;2043,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:46.574 PM , 6 , End_send_dataframe
15:10:46.675 PM , 6 , 0x07$0000206761,03ea,0325;C102;B723,0A18;760E;61B7,C118;EA0B;3CCB,6A5D;5009;B4B3,679D;DB05;5C3E,AD2F;71F9;F960,7632;A1FC;E035,9C38;C4FD;95A6,0039;63FE;1F43,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:46.675 PM , 6 , End_send_dataframe
15:10:46.726 PM , 6 , 0x07$0000206789,03bd,2725;CB02;8F23,0A18;760E;61B7,9B18;590B;A6CB,EA5C;A408;36B3,789D;170C;E63D,A22F;88F9;0A61,7632;A1FC;E035,9038;DDFD;6EA6,FA38;52FE;2843,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:46.726 PM , 6 , End_send_dataframe
15:10:46.827 PM , 6 , 0x07$0000206812,02cf,2625;D602;8223,8119;C60E;E6B7,1F18;B70A;B5CB,455C;6008;D8B2,789D;170C;E63D,A22F;88F9;0A61,7132;9BFC;D435,8238;F6FD;57A6,FA38;52FE;2843,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:46.827 PM , 6 , End_send_dataframe
15:10:46.877 PM , 6 , 0x07$0000206838,03f6,2625;D602;8223,681A;B10E;03B8,F915;5B09;9FCA,455C;6008;D8B2,899D;980D;EC3D,A62F;AFF9;4161,6F32;92FC;D235,7738;07FE;57A6,0239;3EFE;4243,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:46.877 PM , 6 , End_send_dataframe
15:10:46.979 PM , 6 , 0x07$0000206861,03cf,1925;DF02;8923,7D1B;5C0E;0FB8,4D14;A208;8AC9,095A;8C07;FDB1,899D;980D;EC3D,A62F;AFF9;4161,6F32;76FC;D535,6338;22FE;67A6,FB38;3FFE;5643,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:46.979 PM , 6 , End_send_dataframe
15:10:47.029 PM , 6 , 0x07$0000206886,02ff,0525;F002;9823,AC1C;CF0D;FFB7,4612;F307;2DC8,7858;BC06;67B1,EE9D;DC0F;5B3E,AF2F;AEF9;4C61,7032;68FC;D835,6A38;14FE;95A6,FB38;3FFE;5643,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:47.029 PM , 6 , End_send_dataframe
15:10:47.131 PM , 6 , 0x07$0000206911,03f6,0525;F002;9823,011E;140D;D6B7,FE0F;4A07;A7C6,7858;BC06;67B1,4D9E;8810;CE3E,BC2F;A5F9;5361,7732;4DFC;E835,7B38;10FE;ADA6,0339;47FE;7443,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:47.131 PM , 6 , End_send_dataframe
15:10:47.181 PM , 6 , 0x07$0000206936,03eb,F024;0503;A423,BD20;1F0B;03B7,FE0F;4A07;A7C6,4F4E;0802;84AD,4D9E;8810;CE3E,D22F;9BF9;6461,7F32;3BFC;EA35,8638;13FE;B9A6,0F39;58FE;7C43,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:47.181 PM , 6 , End_send_dataframe
15:10:47.252 PM , 6 , 0x07$0000206961,03ff,C824;6F03;E323,5C23;6808;69B5,E00A;8405;4BC3,764C;1F01;06AD,D69E;D810;703F,DD2F;93F9;6661,9132;3DFC;E735,9538;1BFE;C2A6,1B39;82FE;8643,1234;BBBB;CCCC;DDDD;EEEE,<EOL>
15:10:47.252 PM , 6 , End_send_dataframe
