09:53:37.391 AM , 6 , 0x07$0000803196,03ef,C6D0;F407;ED07,6E2D;88FE;93BF,DDF6;F8FA;9FF0,5C36;E4FE;B832,C4B8;A9EB;FE0A,673D;42FC;FD4C,F639;CFFE;6222,2B2F;54F9;775B,8432;4EFA;CD19,1466;1328;0000;2037;1988,<EOL>
09:53:37.392 AM , 6 , End_send_dataframe
09:53:37.492 AM , 6 , 0x07$0000803196,03ef,C6D0;F407;ED07,6E2D;88FE;93BF,DDF6;F8FA;9FF0,5C36;E4FE;B832,C4B8;A9EB;FE0A,673D;42FC;FD4C,F639;CFFE;6222,2B2F;54F9;775B,8432;4EFA;CD19,1466;1328;0000;2037;1988,<EOL>
09:53:37.492 AM , 6 , End_send_dataframe
09:53:37.543 AM , 6 , 0x07$0000803196,03ef,C6D0;F407;ED07,6E2D;88FE;93BF,DDF6;F8FA;9FF0,5C36;E4FE;B832,C4B8;A9EB;FE0A,673D;42FC;FD4C,F639;CFFE;6222,2B2F;54F9;775B,8432;4EFA;CD19,1466;1328;0000;2037;1988,<EOL>
09:53:37.543 AM , 6 , End_send_dataframe
09:53:37.644 AM , 6 , 0x07$0000803196,03ef,C6D0;F407;ED07,6E2D;88FE;93BF,DDF6;F8FA;9FF0,5C36;E4FE;B832,C4B8;A9EB;FE0A,673D;42FC;FD4C,F639;CFFE;6222,2B2F;54F9;775B,8432;4EFA;CD19,1466;1328;0000;2037;1988,<EOL>
09:53:37.644 AM , 6 , End_send_dataframe
09:53:37.695 AM , 6 , 0x07$0000803196,03ef,C6D0;F407;ED07,6E2D;88FE;93BF,DDF6;F8FA;9FF0,5C36;E4FE;B832,C4B8;A9EB;FE0A,673D;42FC;FD4C,F639;CFFE;6222,2B2F;54F9;775B,8432;4EFA;CD19,1466;1328;0000;2037;1988,<EOL>
09:53:37.695 AM , 6 , End_send_dataframe
09:53:37.797 AM , 6 , 0x07$0000803220,03f6,C6D0;F407;ED07,6D2D;8FFE;94BF,E6F6;E3FA;8CF0,5C36;E4FE;B832,8DB8;EAEB;430A,353D;84FC;4C4D,EE39;A1FE;9F22,2D2F;67F9;645B,8732;4BFA;A719,1464;1327;0000;2045;1997,<EOL>
09:53:37.797 AM , 6 , End_send_dataframe
