09:53:37.303 AM , 1 , GetState
09:53:37.383 AM , 1 , AutoOff0
09:53:37.390 AM , 1 , setTime2016-4-25-1-9:53:37
09:53:40.393 AM , 1 , GetState
09:53:43.395 AM , 1 , GetState
09:53:46.398 AM , 1 , GetState
09:53:49.403 AM , 1 , GetState
09:53:52.423 AM , 1 , GetState
09:53:55.626 AM , 1 , GetState
09:53:56.471 AM , 1 , AutoOff1
09:54:31.148 AM , 1 , GetState
09:54:31.226 AM , 1 , AutoOff0
09:54:31.232 AM , 1 , setTime2016-4-25-1-9:54:31
09:54:34.235 AM , 1 , GetState
09:54:37.238 AM , 1 , GetState
09:54:40.255 AM , 1 , GetState
09:54:43.299 AM , 1 , GetState
09:54:46.359 AM , 1 , GetState
09:54:49.416 AM , 1 , GetState
09:54:52.490 AM , 1 , GetState
09:54:55.565 AM , 1 , GetState
09:54:58.617 AM , 1 , GetState
09:55:01.664 AM , 1 , GetState
09:55:04.714 AM , 1 , GetState
09:55:07.761 AM , 1 , GetState
09:55:10.823 AM , 1 , GetState
09:55:13.868 AM , 1 , GetState
09:55:17.071 AM , 1 , GetState
09:55:20.274 AM , 1 , GetState
09:55:23.477 AM , 1 , GetState
09:55:26.480 AM , 1 , GetState
09:55:58.965 AM , 1 , AutoOff0
09:55:58.969 AM , 1 , setTime2016-4-25-1-9:55:58
09:56:07.911 AM , 1 , GetState
09:56:10.932 AM , 1 , GetState
09:56:13.960 AM , 1 , GetState
09:56:16.993 AM , 1 , GetState
09:56:20.038 AM , 1 , GetState
09:56:23.096 AM , 1 , GetState
10:12:22.173 AM , 1 , AutoOff0
10:12:22.177 AM , 1 , setTime2016-4-25-1-10:12:22
10:12:25.044 AM , 1 , GetState
10:12:28.247 AM , 1 , GetState
10:12:31.450 AM , 1 , GetState
10:12:34.653 AM , 1 , GetState
10:12:37.856 AM , 1 , GetState
10:12:41.060 AM , 1 , GetState
10:12:44.265 AM , 1 , GetState
10:12:46.868 AM , 1 , AutoOff1
10:14:21.644 AM , 1 , AutoOff0
10:14:21.648 AM , 1 , setTime2016-4-25-1-10:14:21
10:14:24.550 AM , 1 , GetState
10:14:27.643 AM , 1 , GetState
10:14:30.846 AM , 1 , GetState
10:14:33.936 AM , 1 , GetState
10:14:37.140 AM , 1 , GetState
10:14:40.380 AM , 1 , GetState
10:14:41.782 AM , 1 , AutoOff1
10:15:42.523 AM , 1 , AutoOff0
10:15:42.527 AM , 1 , setTime2016-4-25-1-10:15:42
10:15:45.399 AM , 1 , GetState
10:15:48.480 AM , 1 , GetState
10:15:51.579 AM , 1 , GetState
10:15:54.679 AM , 1 , GetState
10:15:57.882 AM , 1 , GetState
10:16:00.892 AM , 1 , GetState
10:16:12.731 AM , 1 , AutoOff1
10:17:16.597 AM , 1 , GetState
10:17:16.675 AM , 1 , AutoOff0
10:17:16.678 AM , 1 , setTime2016-4-25-1-10:17:16
10:17:19.528 AM , 1 , GetState
10:17:22.571 AM , 1 , GetState
10:17:25.648 AM , 1 , GetState
10:17:28.852 AM , 1 , GetState
10:17:31.873 AM , 1 , GetState
10:17:35.076 AM , 1 , GetState
10:17:38.102 AM , 1 , GetState
10:17:41.305 AM , 1 , GetState
10:17:44.351 AM , 1 , GetState
10:17:47.440 AM , 1 , GetState
10:18:00.756 AM , 1 , GetState
10:18:00.835 AM , 1 , AutoOff0
10:18:00.839 AM , 1 , setTime2016-4-25-1-10:18:0
10:18:03.842 AM , 1 , GetState
10:18:06.870 AM , 1 , GetState
10:18:10.073 AM , 1 , GetState
10:18:13.080 AM , 1 , GetState
10:18:16.284 AM , 1 , GetState
10:18:17.102 AM , 1 , AutoOff1
10:18:34.198 AM , 1 , AutoOff0
10:18:34.201 AM , 1 , setTime2016-4-25-1-10:18:34
10:18:34.119 AM , 1 , GetState
10:18:37.204 AM , 1 , GetState
10:18:40.259 AM , 1 , GetState
10:18:43.355 AM , 1 , GetState
10:18:46.446 AM , 1 , GetState
10:18:49.649 AM , 1 , GetState
10:18:52.670 AM , 1 , GetState
10:18:55.764 AM , 1 , GetState
10:18:58.967 AM , 1 , GetState
10:19:02.007 AM , 1 , GetState
10:19:09.414 AM , 1 , GetState
10:19:12.516 AM , 1 , GetState
10:19:15.719 AM , 1 , GetState
10:19:18.784 AM , 1 , GetState
10:19:21.879 AM , 1 , GetState
10:19:25.082 AM , 1 , GetState
10:19:28.285 AM , 1 , GetState
10:19:31.343 AM , 1 , GetState
10:19:34.546 AM , 1 , GetState
10:19:37.864 AM , 1 , AutoOff1
10:24:12.428 AM , 1 , AutoOff0
10:24:12.432 AM , 1 , setTime2016-4-25-1-10:24:12
10:24:15.434 AM , 1 , GetState
