17:18:25.152 PM , 4 , BP Connection request System.Byte[]
17:18:26.503 PM , 5 , BP Connection request true
17:18:26.504 PM , 5 , Beginning send via socket: 0x04$true<EOL>
17:18:26.594 PM , 4 , GetState
17:18:26.594 PM , 5 , GetState response: Idle
17:18:26.594 PM , 5 , Beginning send via socket: 0x27$Idle<EOL>
17:18:26.598 PM , 4 , Request to disable the sleep timer
17:18:26.598 PM , 5 , response to disable the sleep timer
17:18:26.598 PM , 5 , Beginning send via socket: 0x38$<EOL>
17:18:26.600 PM , 4 , Req to registerListener
17:18:26.600 PM , 5 , Beginning send via socket: 0x44$<EOL>
17:18:26.605 PM , 4 , setTime2016-4-17-0-17:18:26
17:18:26.605 PM , 5 , Beginning send via socket: 0x23$<EOL>
17:18:29.647 PM , 4 , GetState
17:18:29.647 PM , 5 , GetState response: Idle
17:18:29.647 PM , 5 , Beginning send via socket: 0x27$Idle<EOL>
17:18:32.670 PM , 4 , GetState
17:18:32.670 PM , 5 , GetState response: Idle
17:18:32.670 PM , 5 , Beginning send via socket: 0x27$Idle<EOL>
17:18:35.705 PM , 4 , GetState
17:18:35.705 PM , 5 , GetState response: Idle
17:18:35.705 PM , 5 , Beginning send via socket: 0x27$Idle<EOL>
17:18:38.732 PM , 4 , GetState
17:18:38.732 PM , 5 , GetState response: Idle
17:18:38.732 PM , 5 , Beginning send via socket: 0x27$Idle<EOL>
17:18:41.758 PM , 4 , GetState
17:18:41.758 PM , 5 , GetState response: Recording
17:18:41.758 PM , 5 , Beginning send via socket: 0x27$Recording<EOL>
17:18:44.799 PM , 4 , GetState
17:18:44.799 PM , 5 , GetState response: Recording
17:18:44.799 PM , 5 , Beginning send via socket: 0x27$Recording<EOL>
17:18:47.836 PM , 4 , GetState
17:18:47.836 PM , 5 , GetState response: Recording
17:18:47.836 PM , 5 , Beginning send via socket: 0x27$Recording<EOL>
17:18:50.870 PM , 4 , GetState
17:18:50.870 PM , 5 , GetState response: Recording
17:18:50.870 PM , 5 , Beginning send via socket: 0x27$Recording<EOL>
17:18:53.766 PM , 4 , Buffer clear request
17:18:53.766 PM , 5 , Beginning send via socket: 0x27$Recording<EOL>
17:18:53.895 PM , 4 , GetState
17:18:53.895 PM , 5 , GetState response: Recording
17:18:53.895 PM , 5 , Beginning send via socket: 0x27$Recording<EOL>
17:18:56.920 PM , 4 , GetState
17:18:56.920 PM , 5 , GetState response: Recording
17:18:56.920 PM , 5 , Beginning send via socket: 0x27$Recording<EOL>
17:18:59.690 PM , 5 , Beginning send via socket: 0x25$<EOL>
17:24:33.750 PM , 4 , BP Connection request System.Byte[]
17:24:38.351 PM , 5 , BP Connection request true
17:24:38.352 PM , 5 , Beginning send via socket: 0x04$true<EOL>
17:24:38.445 PM , 4 , GetState
17:24:38.445 PM , 5 , GetState response: Recording
17:24:38.445 PM , 5 , Beginning send via socket: 0x27$Recording<EOL>
17:24:38.448 PM , 4 , Request to disable the sleep timer
17:24:38.449 PM , 5 , response to disable the sleep timer
17:24:38.449 PM , 5 , Beginning send via socket: 0x38$<EOL>
17:24:38.450 PM , 4 , Req to registerListener
17:24:38.450 PM , 5 , Beginning send via socket: 0x44$<EOL>
17:24:38.456 PM , 4 , setTime2016-4-17-0-17:24:38
17:24:38.456 PM , 5 , Beginning send via socket: 0x23$<EOL>
17:24:41.474 PM , 4 , GetState
17:24:41.474 PM , 5 , GetState response: Recording
17:24:41.474 PM , 5 , Beginning send via socket: 0x27$Recording<EOL>
17:24:44.504 PM , 4 , GetState
17:24:44.504 PM , 5 , GetState response: Recording
17:24:44.504 PM , 5 , Beginning send via socket: 0x27$Recording<EOL>
17:24:47.527 PM , 4 , GetState
17:24:47.527 PM , 5 , GetState response: Recording
17:24:47.527 PM , 5 , Beginning send via socket: 0x27$Recording<EOL>
17:25:39.158 PM , 4 , BP Connection request System.Byte[]
17:25:41.647 PM , 5 , BP Connection request true
17:25:41.648 PM , 5 , Beginning send via socket: 0x04$true<EOL>
17:25:41.746 PM , 4 , GetState
17:25:41.746 PM , 5 , GetState response: 
17:25:41.746 PM , 5 , Beginning send via socket: 0x27$<EOL>
17:25:41.747 PM , 4 , Request to disable the sleep timer
17:25:41.747 PM , 5 , response to disable the sleep timer
17:25:41.747 PM , 5 , Beginning send via socket: 0x38$<EOL>
17:25:41.753 PM , 4 , Req to registerListener
17:25:41.753 PM , 5 , Beginning send via socket: 0x44$<EOL>
17:25:41.756 PM , 4 , setTime2016-4-17-0-17:25:41
17:25:41.757 PM , 5 , Beginning send via socket: 0x23$<EOL>
17:25:44.784 PM , 4 , GetState
17:25:44.784 PM , 5 , GetState response: Recording
17:25:44.784 PM , 5 , Beginning send via socket: 0x27$Recording<EOL>
17:25:47.812 PM , 4 , GetState
17:25:47.812 PM , 5 , GetState response: Recording
17:25:47.812 PM , 5 , Beginning send via socket: 0x27$Recording<EOL>
17:25:50.854 PM , 4 , GetState
17:25:50.854 PM , 5 , GetState response: Recording
17:25:50.854 PM , 5 , Beginning send via socket: 0x27$Recording<EOL>
17:25:53.883 PM , 4 , GetState
17:25:53.883 PM , 5 , GetState response: Recording
17:25:53.883 PM , 5 , Beginning send via socket: 0x27$Recording<EOL>
17:25:56.920 PM , 4 , GetState
17:25:56.920 PM , 5 , GetState response: Recording
17:25:56.920 PM , 5 , Beginning send via socket: 0x27$Recording<EOL>
17:25:59.960 PM , 4 , GetState
17:25:59.960 PM , 5 , GetState response: Recording
